a_doc_id,a_start,a_end,a_text,a_url,a_title,a_categories,b_doc_id,b_start,b_end,b_text,b_url,b_title,b_categories
741,0,16,Acting president Rawhi Fattuh has announced today that Palestinian elections will be held on January 9.,https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",102756,411,451,He also told Olmert that the United States backs Israel's right to defend itself from Hamas rocket attacks but that America was also working for a peace deal between Israel and the moderate Fatah-controlled Palestinian government in the West Bank.,https://en.wikinews.org/wiki?curid=102756,Cheney meets with Israeli and Palestinian leaders,"Middle East,Israel,Palestine,Dick Cheney,Ehud Olmert,Shimon Peres,Mahmoud Abbas,West Bank,Fatah,Hamas"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",104169,60,73,"I and my government are ready to travel around the world, he said.",https://en.wikinews.org/wiki?curid=104169,Brazilian President: not continuing to use biofuels would be a 'crime against humanity',"South America,Brazil,Environment,Energy,Transport,Renewable energy,Luiz Inácio Lula da Silva,European Parliament,European Union"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",104477,123,136,She added that China should continue to harbor friendly bilateral relations with France.,https://en.wikinews.org/wiki?curid=104477,"China, France attempt to repair relations in wake of protests","Asia,China,Tibet,Europe,France,Politics and conflicts,Beijing 2008 Olympic and Paralympic Summer Games,Hu Jintao,Nicolas Sarkozy"
741,0,16,Acting president Rawhi Fattuh has announced today that Palestinian elections will be held on January 9.,https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",2967,45,78,"He is a moderate and many hope he will be able to establish peace with Israel, who refused to deal with Yassar Arafat because of his support for anti-Israel militants who target civilians.",https://en.wikinews.org/wiki?curid=2967,Voting underway for successor to Yasser Arafat,"Palestine,Middle East,Politics and conflicts,Elections,Mahmoud Abbas,Jimmy Carter,Jerusalem,Israel,Yasser Arafat,West Bank,Fatah"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",91367,310,326,"There are things he said we agree with, there are things he said we disagree with.",https://en.wikinews.org/wiki?curid=91367,Hamas leader criticizes Bush's Middle East visit,"Middle East,Israel,Palestine,United States,Politics and conflicts,Ismail Haniyeh,Mahmoud Abbas,George W. Bush,Hamas,West Bank,Fatah,Saeb Erekat"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",14946,298,321,The suicide bombings in Netanya and Shavey Shomron and the reoccupation of Tulkarem follow five months of relative calm in the Israel-PA relations.,https://en.wikinews.org/wiki?curid=14946,Israeli army reoccupies Tulkarem in West Bank,"Israel,Middle East,Palestinian National Authority,Israel/Palestine Conflict,West Bank,Palestinian Islamic Jihad,Suicide attacks"
736,38,49,Lunch was a traditional Brazilian barbecue with different kinds of meat.,https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",5796,649,656,Venezuela accused Colombia of hurting his sovereignty.,https://en.wikinews.org/wiki?curid=5796,"Brazilian President party received money from FARC, say documents","Brazil,South America,Politics and conflicts,Luiz Inácio Lula da Silva,Magazines,Cocaine,Fernando Henrique Cardoso"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",993831,13,25,He had been receiving intensive care at home following a lung infection.,https://en.wikinews.org/wiki?curid=993831,Nelson Mandela dies aged 95,"Africa,South Africa,Nelson Mandela,David Cameron,Obituaries,Barack Obama,Bill Clinton,Tony Blair,Tom Morris (Wikinewsie),Ban Ki-moon,Dilma Rousseff"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",72062,156,183,"Ehud Olmert, Prime Minister of Israel, flew to the US this weekend and is scheduled to discuss the situation in Gaza with US President George Bush tomorrow.",https://en.wikinews.org/wiki?curid=72062,"EU, US and Israel to resume aid to and lift financial sanctions against Palestine","Israel,Palestine,United States,Europe,Politics and conflicts,Middle East,Hamas,Iain Macdonald (Wikinewsie),Palestinian National Authority,North America"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",31929,221,238,"Turnout was generally high, over 70% in all regions except Jerusalem, where turnout was less than 50%.",https://en.wikinews.org/wiki?curid=31929,Hamas wins Palestinian election,"Middle East,Palestine,Politics and conflicts,Israel,Tony Blair,Condoleezza Rice,Mahmoud Abbas,Hamas,Jerusalem,Palestinian National Authority,West Bank,Fatah"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",34947,68,91,The insults against Prophet Muhammad are not the result of freedom of opinion but because what is sacred has changed in this culture.,https://en.wikinews.org/wiki?curid=34947,Ayman al-Zawahri releases new video tape,"Politics and conflicts,Middle East,Human rights,Palestinian National Authority,Depictions of Muhammed,LGBT,The Holocaust,Al-Qaeda"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",91367,220,242,"Since then the Palestinian territories have been divided, with Hamas in control of Gaza and Fatah in control in the West Bank.",https://en.wikinews.org/wiki?curid=91367,Hamas leader criticizes Bush's Middle East visit,"Middle East,Israel,Palestine,United States,Politics and conflicts,Ismail Haniyeh,Mahmoud Abbas,George W. Bush,Hamas,West Bank,Fatah,Saeb Erekat"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",21252,103,120,"Palestinian officials have condemned the attack, describing it as an attack on the authority of the government.",https://en.wikinews.org/wiki?curid=21252,Palestinian gunmen assassinate ex-security chief,"Palestine,Israel,Middle East,Politics and conflicts,Mahmoud Abbas,Yasser Arafat,West Bank"
736,38,49,Lunch was a traditional Brazilian barbecue with different kinds of meat.,https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",54894,21,32,Harper arrived in Hanoi at about 7:30 a.m. ET on yesterday.,https://en.wikinews.org/wiki?curid=54894,Canadian Prime Minister to meet Chinese President Hu Jintao in Vietnam,"North America,Canada,Vietnam,Stephen Harper,Hu Jintao,Politics and conflicts,Falun Gong"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",98509,302,335,"He said he would be heading home to Gaza later in the day, but once the border crossing is officially reopened, he wants to return to Egypt legally, allowing him freedom of movement.",https://en.wikinews.org/wiki?curid=98509,Egypt seals border with Gaza after 11 days,"Middle East,Egypt,Palestine,Gaza Strip,Politics and conflicts,Hamas,Blockade of the Gaza Strip,Palestinian National Authority,Fatah,Rafah Border Crossing"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",44506,57,82,"Flag of Switzerland Switzerland, the state where the international convention on human rights, the Geneva Conventions, were signed, claims it is neutral in international affairs.",https://en.wikinews.org/wiki?curid=44506,Switzerland accuses Israel of breaking international law in Gaza,"Switzerland,Israel,Palestine,Politics and conflicts,Palestinian National Authority"
736,38,49,Lunch was a traditional Brazilian barbecue with different kinds of meat.,https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",6104,520,532,"Colonel Eduardo Adolfo Ferreira, aged 49, worked for Abin during seven years.",https://en.wikinews.org/wiki?curid=6104,"FARC and Brazilian Workers' Party:the general didn't tell the truth, says former Abin superior to Veja","Politics and conflicts,Crime and law,South America,Brazil,Published,Luiz Inácio Lula da Silva,Magazines"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",98509,174,186,Local resident Ibrahim Mohammed Ahmed owns a small grocery shop in Rafah.,https://en.wikinews.org/wiki?curid=98509,Egypt seals border with Gaza after 11 days,"Middle East,Egypt,Palestine,Gaza Strip,Politics and conflicts,Hamas,Blockade of the Gaza Strip,Palestinian National Authority,Fatah,Rafah Border Crossing"
741,0,16,Acting president Rawhi Fattuh has announced today that Palestinian elections will be held on January 9.,https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",120619,292,318,"We have said in the past that we know Hamas is stealing humanitarian aid and donations from international organizations, said Peter Lerner, an Israeli military spokesperson.",https://en.wikinews.org/wiki?curid=120619,UN demands return of aid seized by Hamas,"Middle East,Israel,Palestine,Gaza Strip,European Union,United States,Politics and conflicts,Israel/Palestine Conflict,Hamas,European Commission,Fatah"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",18664,164,173,The Palestinian Authority fully agrees with the Israeli actions.,https://en.wikinews.org/wiki?curid=18664,Gaza Strip pullout under way,"Politics and conflicts,Palestine,Israel,Mahmoud Abbas,Likud,Jerusalem,Ariel Sharon,Palestinian National Authority,West Bank"
736,38,49,Lunch was a traditional Brazilian barbecue with different kinds of meat.,https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",5796,735,755,Members of the party Pátria Livre were living in that place and they were considered to be the main suspects.,https://en.wikinews.org/wiki?curid=5796,"Brazilian President party received money from FARC, say documents","Brazil,South America,Politics and conflicts,Luiz Inácio Lula da Silva,Magazines,Cocaine,Fernando Henrique Cardoso"
741,0,16,Acting president Rawhi Fattuh has announced today that Palestinian elections will be held on January 9.,https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",143538,52,74,Senior members of Abbas' Fatah party have been trying to persuade him to change his mind and take part in the election.,https://en.wikinews.org/wiki?curid=143538,"Palestinian president Abbas has ""no desire"" to seek reelection","Middle East,Israel,Jerusalem,West Bank,Fatah,Palestine"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",8793,669,691,The two are reported to have met and talked together for about 30 minutes on Saturday concerning the relationship between their countries.,https://en.wikinews.org/wiki?curid=8793,"Historic summit, commemoration by Asian-African leaders in Bandung","Economy and business,Politics and conflicts,Africa,Asia,Published,Manmohan Singh,Hu Jintao,Thabo Mbeki,Java,Indonesia,West Java,Nuclear proliferation,Non-Aligned Movement"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",48143,0,31,"Venezuelan President Hugo Chavez arrived in the Chinese capital of Beijing, Wednesday, beginning a visit that will see new agreements to increase China's investment in Venezuela's petroleum, telecoms, agriculture and transport.",https://en.wikinews.org/wiki?curid=48143,Venezuelan President Chavez in Beijing to boost trade,"Economy and business,Politics and conflicts,China,Venezuela,South America,Asia,Hugo Chávez,Hu Jintao,Beijing"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",60135,39,77,"Ever since the Hamas movement, which refuses to recognize Israel and stop attacks on Israel, won elections for the Palestinian parliament last year, there have been repeated clashes between the two groups.The result has been over 80 deaths.",https://en.wikinews.org/wiki?curid=60135,"Hamas, Fatah leaders begin talks to end clashes","Politics and conflicts,Palestine,Middle East,Saudi Arabia,Israel,Mahmoud Abbas,Hamas,Palestine Liberation Organization,Palestinian National Authority,Abdullah of Saudi Arabia,Fatah"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",37577,0,27,Canada has become the first western country to freeze aid and cut diplomatic ties to Palestine after the Palestinian Legislative Council installed a government led by Hamas.,https://en.wikinews.org/wiki?curid=37577,Canada freezes aid to Palestine,"Canada,North America,Middle East,Palestine,Hamas,Politics and conflicts,Palestinian National Authority"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",5796,524,545,"The documents commented by the magazine date of April 25, 2002, epoch in which the Brazilian president was Fernando Henrique Cardoso.",https://en.wikinews.org/wiki?curid=5796,"Brazilian President party received money from FARC, say documents","Brazil,South America,Politics and conflicts,Luiz Inácio Lula da Silva,Magazines,Cocaine,Fernando Henrique Cardoso"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",24903,22,55,"The Wednesday afternoon attack occurred in an open market place in the small costal Israeli town of Hadera, a location which has been a frequent target of attacks in the five-year-old Palestinian uprising.",https://en.wikinews.org/wiki?curid=24903,Suicide bomber strikes Israeli coastal town,"Israel,Middle East,Mahmoud Abbas,Palestinian National Authority,West Bank,Palestinian Islamic Jihad,Saeb Erekat,Suicide attacks"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",183104,53,91,"He also requested that an Israeli soldier captured by Hamas in 2006, Gilad Shalit, be released, although this was refused by Hamas, who says that Shalit wouldn't be released unless there was an honourable prisoner exchange with Israel.",https://en.wikinews.org/wiki?curid=183104,Russian meeting with Hamas provokes criticism from Israel,"Tempodivalse (Wikinewsie),Writing Contests/May 2010,Hamas,Russia,Israel,Israel/Palestine Conflict,Middle East,Syria,Europe,Bashar al-Assad,Fatah,Politics and conflicts"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",4961,118,142,"Israel has promised to release an additional 400 prisoners in the coming months, with the names to be determined by a joint Palestinian-Israeli committee.",https://en.wikinews.org/wiki?curid=4961,Five hundred Palestinian prisoners released by Israel,"Politics and conflicts,Middle East,Palestine,Israel,Mahmoud Abbas,Ariel Sharon,Palestinian National Authority,West Bank,Sharm el-Sheikh"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",54619,0,33,"Al-Zahar also threatened Israel with response to the artillery shelling by the Israel Defense Forces at Beit Hanoun, where 19 Palestinians were killed due to machinery fault at one of the artillery stations.",https://en.wikinews.org/wiki?curid=54619,Palestinian Foreign Minister: No peace with Israel,"Politics and conflicts,Middle East,Israel,Mahmoud Abbas,Hamas,Israel Defense Forces,Palestinian National Authority"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",110740,82,106,"The Palestinians entered Israel at the checkpoints near Nahal Oz and Erez, kibbutzes near the border of the northern section of the Gaza Strip.",https://en.wikinews.org/wiki?curid=110740,188 Fatah supporters permitted to enter Israel,"Gaza Strip,Middle East,Israel,Politics and conflicts,Palestinian National Authority,Ramallah,West Bank,Hamas,Fatah"
741,0,16,Acting president Rawhi Fattuh has announced today that Palestinian elections will be held on January 9.,https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",1255306,97,128,"According to the Kuwaiti press agency KUNA, the Palestinians demand a sovereign state whose capital is  according to the June 4, 1964 borders, preceding the Israeli occupation of the .",https://en.wikinews.org/wiki?curid=1255306,Mahmoud Abbas: The Palestinians are eager to achieve peace with Israel,"Middle East,Politics and conflicts,Palestine,Kuwait,United States,Israel,Qatar,Saudi Arabia,Palestinian National Authority,Mahmoud Abbas,Benjamin Netanyahu,Arab League,Fatah"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",2967,22,30,Hundreds of international monitors are over-seeing the elections.,https://en.wikinews.org/wiki?curid=2967,Voting underway for successor to Yasser Arafat,"Palestine,Middle East,Politics and conflicts,Elections,Mahmoud Abbas,Jimmy Carter,Jerusalem,Israel,Yasser Arafat,West Bank,Fatah"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",60135,159,195,The United States and the European Union have labelled Hamas a terrorist organization and have blocked financial aid until the movement recognizes Israel and agrees to uphold previous agreements with Israel signed by the Palestinian Authority.,https://en.wikinews.org/wiki?curid=60135,"Hamas, Fatah leaders begin talks to end clashes","Politics and conflicts,Palestine,Middle East,Saudi Arabia,Israel,Mahmoud Abbas,Hamas,Palestine Liberation Organization,Palestinian National Authority,Abdullah of Saudi Arabia,Fatah"
736,38,49,Lunch was a traditional Brazilian barbecue with different kinds of meat.,https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",8559,0,9,He obtained the political asylum of the Brazilian government.,https://en.wikinews.org/wiki?curid=8559,Ecuador's ousted President granted asylum in Brazil,"Politics and conflicts,Ecuador,South America,Published,Luiz Inácio Lula da Silva,Brazil"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",104477,155,181,"The Chinese state-run newspaper China Daily expressed the government's views on the protests in an editorial, warning against false patriotism and encouraging tolerance of differing opinions.",https://en.wikinews.org/wiki?curid=104477,"China, France attempt to repair relations in wake of protests","Asia,China,Tibet,Europe,France,Politics and conflicts,Beijing 2008 Olympic and Paralympic Summer Games,Hu Jintao,Nicolas Sarkozy"
736,38,49,Lunch was a traditional Brazilian barbecue with different kinds of meat.,https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",6104,1408,1443,"— Sonia / Rio de Janeiro *The magazine said that the Abin documents may be untrue, however it is likely to be true  since they were hard checked and reported by a experient spy.",https://en.wikinews.org/wiki?curid=6104,"FARC and Brazilian Workers' Party:the general didn't tell the truth, says former Abin superior to Veja","Politics and conflicts,Crime and law,South America,Brazil,Published,Luiz Inácio Lula da Silva,Magazines"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",8559,35,57,"The president of Brazil, Luiz Inácio Lula da Silva, determined the Department of  Justice should authorize the political asylum to Gutiérrez.",https://en.wikinews.org/wiki?curid=8559,Ecuador's ousted President granted asylum in Brazil,"Politics and conflicts,Ecuador,South America,Published,Luiz Inácio Lula da Silva,Brazil"
736,38,49,Lunch was a traditional Brazilian barbecue with different kinds of meat.,https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",5796,93,109,The Workers' Party (PT) is the party of the Brazilian President Luiz Inácio Lula da Silva.,https://en.wikinews.org/wiki?curid=5796,"Brazilian President party received money from FARC, say documents","Brazil,South America,Politics and conflicts,Luiz Inácio Lula da Silva,Magazines,Cocaine,Fernando Henrique Cardoso"
741,0,16,Acting president Rawhi Fattuh has announced today that Palestinian elections will be held on January 9.,https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",6959,0,12,"Tawfik Tirawi, head of Palestinian Intelligence in the West Bank, resigned Thursday.",https://en.wikinews.org/wiki?curid=6959,"Palestinian security chief quits, says too little is being done to curb lawlessness","Palestine,Middle East,Politics and conflicts,Published,Fatah"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",120619,0,43,"The United Nations relief agency United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) is demanding that Hamas return food and blankets intended for Gaza Strip civilians in Palestine, which was seized by Hamas' Ministry of Social Affairs.",https://en.wikinews.org/wiki?curid=120619,UN demands return of aid seized by Hamas,"Middle East,Israel,Palestine,Gaza Strip,European Union,United States,Politics and conflicts,Israel/Palestine Conflict,Hamas,European Commission,Fatah"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",102756,411,451,He also told Olmert that the United States backs Israel's right to defend itself from Hamas rocket attacks but that America was also working for a peace deal between Israel and the moderate Fatah-controlled Palestinian government in the West Bank.,https://en.wikinews.org/wiki?curid=102756,Cheney meets with Israeli and Palestinian leaders,"Middle East,Israel,Palestine,Dick Cheney,Ehud Olmert,Shimon Peres,Mahmoud Abbas,West Bank,Fatah,Hamas"
