a_doc_id,a_start,a_end,a_text,a_url,a_title,a_categories,b_doc_id,b_start,b_end,b_text,b_url,b_title,b_categories
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",96593,169,186,"Israel has tightened sanctions since June, when Hamas seized control of Gaza and defeated the Mahmoud Abbas.",https://en.wikinews.org/wiki?curid=96593,Israel closes Gaza crossings in response to rocket attacks,"Asia,Middle East,Gaza Strip,Israel,Palestine,Politics and conflicts,Mahmoud Abbas,Hamas,Blockade of the Gaza Strip"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",4304,288,314,"Despite the setbacks, Israel has begun to lift restrictions of travel and issue permits to 1000 Palestinians to work in Israel, as part of Tuesday's deal.",https://en.wikinews.org/wiki?curid=4304,Israel-Palestine ceasefire begins with violence,"Middle East,Politics and conflicts,Mahmoud Abbas,Hamas,Hezbollah,Ariel Sharon,West Bank,Sharm el-Sheikh,Palestinian Islamic Jihad"
741,0,16,Acting president Rawhi Fattuh has announced today that Palestinian elections will be held on January 9.,https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",69216,89,113,"The strike comes in the middle of heavy fighting between forces loyal to Fatah and to Hamas, part of the ongoing Palestinian factional violence.",https://en.wikinews.org/wiki?curid=69216,"Israel responds to Hamas rockets with air strike on Gaza, killing four","Politics and conflicts,Middle East,Israel,Palestine,Hamas,Fatah"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",4253,164,183,The talks became possible in the renewed optimism after the death of Yassir Arafat and the election of Abbas.,https://en.wikinews.org/wiki?curid=4253,"Abbas, Sharon declare truce at Middle East summit","Politics and conflicts,Israel,Palestine,Egypt,Mahmoud Abbas,Ariel Sharon,Sharm el-Sheikh"
741,0,16,Acting president Rawhi Fattuh has announced today that Palestinian elections will be held on January 9.,https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",40435,29,56,"Mujahed Salameh, director general of the Palestinian Petroleum Agency, predicted an economic catastrophe which would cripple factories and transportation as many people would be unable to work.",https://en.wikinews.org/wiki?curid=40435,Israeli gasoline supplier to Palestinians cuts supply,"Middle East,Israel,Mahmoud Abbas,Palestinian National Authority,West Bank"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",20178,90,119,"US citizen Yaron Ungar and his wife Efrat were killed while returning from a wedding near the West Bank, when their car was shot at repeatedly, killing the couple.",https://en.wikinews.org/wiki?curid=20178,Rhode Island District Court freezes Palestinian Authority assets in the US,"United States,Rhode Island,Politics and conflicts,Middle East,Palestine Liberation Organization,Palestine,North America,Yasser Arafat,Palestinian National Authority,West Bank"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",183104,123,138,We expect the same attitude when we are talking about the Hamas terrorism against Israel.,https://en.wikinews.org/wiki?curid=183104,Russian meeting with Hamas provokes criticism from Israel,"Tempodivalse (Wikinewsie),Writing Contests/May 2010,Hamas,Russia,Israel,Israel/Palestine Conflict,Middle East,Syria,Europe,Bashar al-Assad,Fatah,Politics and conflicts"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",102756,197,238,"Abbas noted that, Peace and stability will not be achieved through a settlement expansion, or the setting up of checkpoints around towns and villages, and the military escalation against Gaza, nor the incursions, continuous incursions into West Bank villages and towns.",https://en.wikinews.org/wiki?curid=102756,Cheney meets with Israeli and Palestinian leaders,"Middle East,Israel,Palestine,Dick Cheney,Ehud Olmert,Shimon Peres,Mahmoud Abbas,West Bank,Fatah,Hamas"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",73475,74,97,"An intervention by another militant group, the Popular Resistance Committees, led to a breakthrough in negotiations between Hamas and the Army of Islam.",https://en.wikinews.org/wiki?curid=73475,BBC Reporter Alan Johnston is released in Gaza,"Politics and conflicts,Journalism,Europe,United Kingdom,Middle East,Palestine,Alan Johnston,BBC,Hamas,Fatah"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",43913,240,258,The agreement between Hamas and Fatah on the yet-to-be-revealed document is still in place and looks fairly stable.,https://en.wikinews.org/wiki?curid=43913,Hamas strikes deal with Fatah,"Israel,Middle East,Politics and conflicts,Palestine,Mahmoud Abbas,Hamas,Palestinian National Authority,Fatah"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",72062,99,115,Both the United States and Israel have also said they will lift financial restrictions against Palestine.,https://en.wikinews.org/wiki?curid=72062,"EU, US and Israel to resume aid to and lift financial sanctions against Palestine","Israel,Palestine,United States,Europe,Politics and conflicts,Middle East,Hamas,Iain Macdonald (Wikinewsie),Palestinian National Authority,North America"
736,38,49,Lunch was a traditional Brazilian barbecue with different kinds of meat.,https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",5905,366,377,"—Veja , FARC's tentacles in Brazil, March 16, 2005, page 49.",https://en.wikinews.org/wiki?curid=5905,Brazilian Abin director: no proof linking FARC money to PT,"Brazil,Politics and conflicts,Fidel Castro,Luiz Inácio Lula da Silva,Magazines"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",9321,0,23,Map of Gaza StripSharansky’s resignation as Minister of Diaspora Affairs and Jerusalem was accepted by Prime Minister Ariel Sharon at Sunday’s cabinet meeting.,https://en.wikinews.org/wiki?curid=9321,K'nesset Member Natan Sharansky resigns from coalition government to protest planned Gaza withdrawal,"Middle East,Israel,Politics and conflicts,published,Likud,Knesset,Jerusalem,Ariel Sharon,Palestinian National Authority"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",15169,85,97,The Islamic Jihad and the Fatah both claimed resposibitily for the attack.,https://en.wikinews.org/wiki?curid=15169,Palestinian rocket attack kills Israeli woman,"Politics and conflicts,Middle East,Israel,Palestine,Hamas,Israel Defense Forces,Palestinian National Authority,Fatah,Palestinian Islamic Jihad"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",143450,37,54,"On a visit to Cairo, Clinton mentioned that Washington wanted an end to the activities in Israel.",https://en.wikinews.org/wiki?curid=143450,"Palestinian state set to be abandoned, says Erekat","Palestine,Politics and conflicts,Mahmoud Abbas,Hillary Clinton,Israel,United States,Middle East,Benjamin Netanyahu,Saeb Erekat,Israel/Palestine Conflict"
741,0,16,Acting president Rawhi Fattuh has announced today that Palestinian elections will be held on January 9.,https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",143450,71,98,"To refocus their attention on the one-state solution where Muslims, Christians and Jews can live as equals, Erekat said, is the only door open for the Palestinians.",https://en.wikinews.org/wiki?curid=143450,"Palestinian state set to be abandoned, says Erekat","Palestine,Politics and conflicts,Mahmoud Abbas,Hillary Clinton,Israel,United States,Middle East,Benjamin Netanyahu,Saeb Erekat,Israel/Palestine Conflict"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",24903,114,147,"Islamic Jihad of Gaza has claimed responsibility, which was in response to an Israeli killing of Islamic Jihad commander Luay Saadi in the West Bank on Monday, prompting armed groups to take revenge.",https://en.wikinews.org/wiki?curid=24903,Suicide bomber strikes Israeli coastal town,"Israel,Middle East,Mahmoud Abbas,Palestinian National Authority,West Bank,Palestinian Islamic Jihad,Saeb Erekat,Suicide attacks"
736,38,49,Lunch was a traditional Brazilian barbecue with different kinds of meat.,https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",53632,41,77,"Lula was the candidate of Partido dos Trabalhadores (PT) with support from 5 other parties, the Partido Comunista do Brasil (PCdoB), Partido Republicano Brasileiro (PRB), Partido Liberal (PL), Partido Socialista Brasileiro (PSB) and Partido Progressista (PP).",https://en.wikinews.org/wiki?curid=53632,Lula re-elected as President of Brazil,"Politics and conflicts,Brazil,South America,Luiz Inácio Lula da Silva"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",9102,91,112,"Chiang, then the Chinese head of state, and Mao, then a guerrila leader, tried to negotiate a truce at the meeting.",https://en.wikinews.org/wiki?curid=9102,Taiwan Kuomintang Party leader Lien Chan meets Hu Jintao in a historical visit to China,"China,Taiwan,Politics and conflicts,Hu Jintao"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",16326,184,197,A group calling itself Abdullah Azzam Brigades has claimed responsibility for the attacks.,https://en.wikinews.org/wiki?curid=16326,Many dead in Egyptian resort blasts,"Egypt,Middle East,Politics and conflicts,Condoleezza Rice,Ali Khamenei,Africa,Hosni Mubarak,Israel/Palestine Conflict,Israel,Palestine,United Kingdom,France,Spain,Netherlands,Italy,Czech Republic,Qatar,Kuwait,Europe,Russia,Japan,United Nations,Asia,Palestinian National Authority,Sharm el-Sheikh,United States,Denmark"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",143538,25,51,"Palestinian president Mahmoud Abbas at the 2007 World Economic ForumIn a televised address on Thursday, Abbas said his declaration is not up for debate or bargaining.",https://en.wikinews.org/wiki?curid=143538,"Palestinian president Abbas has ""no desire"" to seek reelection","Middle East,Israel,Jerusalem,West Bank,Fatah,Palestine"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",5487,246,262,We oppose any attempts to determine the future of Taiwan by anything other than peaceful means.,https://en.wikinews.org/wiki?curid=5487,"China declares ""the state shall employ nonpeaceful means""","Asia,China,Politics and conflicts,Taiwan,Hu Jintao"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",43913,108,123,"As of now, the United States has not made any comment on the new document.",https://en.wikinews.org/wiki?curid=43913,Hamas strikes deal with Fatah,"Israel,Middle East,Politics and conflicts,Palestine,Mahmoud Abbas,Hamas,Palestinian National Authority,Fatah"
741,0,16,Acting president Rawhi Fattuh has announced today that Palestinian elections will be held on January 9.,https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",102756,160,181,"Abbas condemned rocket attacks against Israel from the Hamas-controlled Gaza Strip, but also told Israel to ease their restrictions on Palestinians.",https://en.wikinews.org/wiki?curid=102756,Cheney meets with Israeli and Palestinian leaders,"Middle East,Israel,Palestine,Dick Cheney,Ehud Olmert,Shimon Peres,Mahmoud Abbas,West Bank,Fatah,Hamas"
741,0,16,Acting president Rawhi Fattuh has announced today that Palestinian elections will be held on January 9.,https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",31929,0,17,"This morning, Hamas leaders announced that they had an outright majority in the 132-seat Palestinian Legislative Council.",https://en.wikinews.org/wiki?curid=31929,Hamas wins Palestinian election,"Middle East,Palestine,Politics and conflicts,Israel,Tony Blair,Condoleezza Rice,Mahmoud Abbas,Hamas,Jerusalem,Palestinian National Authority,West Bank,Fatah"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",89154,99,118,The talks are supposed to lead to the formation of a Palestinian state by the end of this year.,https://en.wikinews.org/wiki?curid=89154,Abbas and Olmert meet before Bush visit,"Middle East,Israel,Palestine,United States,Politics and conflicts,Mahmoud Abbas,George W. Bush,Ehud Olmert,Jerusalem,West Bank"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",120619,57,77,"The 3,500 blankets and 406 parcels of food were intended to help 500 families affected by the recent Israel–Gaza conflict.",https://en.wikinews.org/wiki?curid=120619,UN demands return of aid seized by Hamas,"Middle East,Israel,Palestine,Gaza Strip,European Union,United States,Politics and conflicts,Israel/Palestine Conflict,Hamas,European Commission,Fatah"
736,38,49,Lunch was a traditional Brazilian barbecue with different kinds of meat.,https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",39008,99,110,"July 2001, she confronted then-President  during a tour of Malta.",https://en.wikinews.org/wiki?curid=39008,Woman arrested for heckling Chinese President Hu at White House,"North America,United States,Politics and conflicts,China,Hu Jintao,Falun Gong,Free speech,Asia,Washington, D.C.,US White House,Jiang Zemin"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",47697,29,39,Al-Shaer is the highest ranking Hamas member to be detained.,https://en.wikinews.org/wiki?curid=47697,Top Hamas official seized by Israel,"Politics and conflicts,Middle East,Israel,Palestine,Hamas,Palestinian National Authority,Ramallah,West Bank"
741,54,84,"New leadership could prove to be the key to revitalizing the peace process in the Middle East, as both Israel and the United States had refused to work with Arafat.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",145289,70,96,"Israeli Foreign ministry spokesperson, Yigal Palmor, told AFP that the report was dishonest, reflects the Palestinian propaganda and is based exclusively on Palestinian versions and figures.",https://en.wikinews.org/wiki?curid=145289,"Israel ""illegally annexing"" east Jerusalem, EU reports","Israel,Israel/Palestine Conflict,Palestine,Politics and conflicts,European Union,Europe,Middle East,Jerusalem,West Bank,Palestinian National Authority"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",111249,0,23,Palestinian poet Mahmoud Darwish died Saturday in southern American state of Texas three days after heart surgery at Memorial Hermann Hospital in Houston.,https://en.wikinews.org/wiki?curid=111249,Palestinian poet Mahmoud Darwish dies at age 67,"Middle East,Palestine,Culture and entertainment,Literature,Obituaries,Mahmoud Abbas,Ramallah,West Bank,Poetry"
736,38,49,Lunch was a traditional Brazilian barbecue with different kinds of meat.,https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",5796,0,41,thumb Documents of the Brazilian Agency of intelligence (Abin) say that the Workers' Party received 5 million dollars to be used by political campaign of  candidates in 2002 from the Colombian communist armed group Revolutionary Armed Forces of Colombia (FARC-EP).,https://en.wikinews.org/wiki?curid=5796,"Brazilian President party received money from FARC, say documents","Brazil,South America,Politics and conflicts,Luiz Inácio Lula da Silva,Magazines,Cocaine,Fernando Henrique Cardoso"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",43913,0,18,"After much negotiation, Fatah and Hamas jointly signed a document setting out a basis for negotiation with Israel.",https://en.wikinews.org/wiki?curid=43913,Hamas strikes deal with Fatah,"Israel,Middle East,Politics and conflicts,Palestine,Mahmoud Abbas,Hamas,Palestinian National Authority,Fatah"
741,0,16,Acting president Rawhi Fattuh has announced today that Palestinian elections will be held on January 9.,https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",4961,91,117,"Abbas and the Palestinian Authority expressed disappointment that Sharon has refused to release larger numbers of the more than 8,000 Palestinian prisoners held in Israeli prisons.",https://en.wikinews.org/wiki?curid=4961,Five hundred Palestinian prisoners released by Israel,"Politics and conflicts,Middle East,Palestine,Israel,Mahmoud Abbas,Ariel Sharon,Palestinian National Authority,West Bank,Sharm el-Sheikh"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",60135,131,158,"The leaders are expected to take a pilgrimage to the Grand Mosque in Mecca, Islam's holiest site, before opening talks, which are expected to continue on Wednesday.",https://en.wikinews.org/wiki?curid=60135,"Hamas, Fatah leaders begin talks to end clashes","Politics and conflicts,Palestine,Middle East,Saudi Arabia,Israel,Mahmoud Abbas,Hamas,Palestine Liberation Organization,Palestinian National Authority,Abdullah of Saudi Arabia,Fatah"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",42448,77,89,Palestine TV stopped broadcasting for 30 minutes in protest at the attack.,https://en.wikinews.org/wiki?curid=42448,Gunmen enter Palestine TV station in hail of bullets,"Politics and conflicts,Palestine,Middle East,Mahmoud Abbas,Hamas,Fatah"
741,0,16,Acting president Rawhi Fattuh has announced today that Palestinian elections will be held on January 9.,https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",72062,0,23,It was announced today that millions of dollars worth of foreign aid would once again be delivered to Palestine by the European Union.,https://en.wikinews.org/wiki?curid=72062,"EU, US and Israel to resume aid to and lift financial sanctions against Palestine","Israel,Palestine,United States,Europe,Politics and conflicts,Middle East,Hamas,Iain Macdonald (Wikinewsie),Palestinian National Authority,North America"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",102756,109,124,"The Vice President remarked he is committed towards a Palestinian state, quoting President George W.",https://en.wikinews.org/wiki?curid=102756,Cheney meets with Israeli and Palestinian leaders,"Middle East,Israel,Palestine,Dick Cheney,Ehud Olmert,Shimon Peres,Mahmoud Abbas,West Bank,Fatah,Hamas"
741,85,120,"The Haaretz had initially reported that former prime minister Mahmoud Abbas was selected by the Fatah central committee as their candidate for president, but Abbas has denied this, saying, the matter is still being discussed.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",47611,0,50,"In a full-page ad in the Los Angeles Times, 85 top actors, directors and other Hollywood notables accused Hezbollah and Hamas of being terrorist organisations and blamed them for the deaths of all the civilians in Lebanon and Israel; including the civilians that were killed by Israel's bombing of Lebanon.",https://en.wikinews.org/wiki?curid=47611,Hollywood notables condemn Hamas and Hezbollah,"Politics and conflicts,Culture and entertainment,United States,North America,Hamas,Hezbollah,Shimon Peres,Palestinian National Authority"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",98509,146,173,"Egyptian officials have not commented on the existence of any deal with Hamas, but have repeatedly vowed to regain full control of the situation at the border.",https://en.wikinews.org/wiki?curid=98509,Egypt seals border with Gaza after 11 days,"Middle East,Egypt,Palestine,Gaza Strip,Politics and conflicts,Hamas,Blockade of the Gaza Strip,Palestinian National Authority,Fatah,Rafah Border Crossing"
736,0,37,"Hu Jintao, the President of the People's Republic of China had lunch today with the President of Brazil, Luiz Inácio Lula da Silva, at the Granja do Torto, the President's country residence in the Brazilian Federal District.",https://en.wikinews.org/wiki?curid=736,President of China lunches with Brazilian President,"Politics and conflicts,South America,Asia,Brazil,China,India,Hu Jintao,Luiz Inácio Lula da Silva,Dilma Rousseff,Petrobras",6453,162,180,A reporter asked Mr Rumsfeld whether Brazil is ready to have a seat on the UN Security Council.,https://en.wikinews.org/wiki?curid=6453,US Secretary of Defense Donald Rumsfeld visits Brazil,"United States,Brazil,South America,Politics and conflicts,Published,Hugo Chávez,Donald Rumsfeld,United Nations,Luiz Inácio Lula da Silva,Amazon rainforest"
741,0,16,Acting president Rawhi Fattuh has announced today that Palestinian elections will be held on January 9.,https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",120104,0,32,"An attack by Israeli warplanes injured 9 people today, including seven school children in what witnesses say was an attack on a member of Hamas who was riding on a motorcycle nearby.",https://en.wikinews.org/wiki?curid=120104,"Israel resumes attacks in Gaza, Rice asks for war crimes investigations","Middle East,Israel/Palestine Conflict,Palestine,Gaza Strip,Israel,Ehud Olmert,Politics and conflicts,United Nations,Ban Ki-moon,Chemical weapons,Fatah"
741,17,53,"Futtuh, head of the Palestinian parliament, was sworn in hours after the death of Yasser Arafat on Thursday, and Palestinian Basic Law dictates that he may only serve up to two months before elections are held.",https://en.wikinews.org/wiki?curid=741,Palestinians to elect new president on January 9,"Palestine,Elections,Mahmoud Abbas,Yasser Arafat,Fatah,Middle East,Palestinian National Authority",203826,0,33,"Palestinian President Mahmoud Abbas and Israeli Prime Minister Binyamin Netanyahu have agreed to meet again in 10–11 days within the region, and every two weeks thereafter, according to U.S. Middle East diplomat .",https://en.wikinews.org/wiki?curid=203826,"Wikinews Shorts: September 4, 2010/Abbas, Netanyahu to meet regularly","Politics and conflicts,Palestine,Israel,United States,Wikinews Shorts,Middle East,North America,No publish,Mahmoud Abbas,Benjamin Netanyahu,Washington, D.C."
